source,target,weight,rating
28,132,0.55,1.0
28,231,0.55,1.0
28,374,0.55,1.0
28,35,0.55,1.0
28,2618,0.6,2.0
28,77,0.65,3.0
28,112,0.6,2.0
28,239,0.55,1.0
29,51,0.55,1.0
29,52,0.55,1.0
29,60,0.6,2.0
29,212,0.55,1.0
29,120,0.6,2.0
29,219,0.55,1.0
29,171,0.55,1.0
29,251,0.6,2.0
29,206,0.55,1.0
29,302,0.55,1.0
29,304,0.55,1.0
29,198,0.55,1.0
29,274,0.6,2.0
29,280,0.55,1.0
29,328,0.55,1.0
29,347,0.55,1.0
29,186,0.55,1.0
29,62,0.575,1.5
29,270,0.55,1.0
29,476,0.55,1.0
29,523,0.55,1.0
29,256,0.55,1.0
29,656,0.55,1.0
29,411,0.65,3.0
29,135,0.55,1.0
29,829,0.55,1.0
29,784,0.55,1.0
29,891,0.55,1.0
29,1172,0.55,1.0
29,383,0.6,2.0
29,257,0.75,5.0
29,521,0.6,2.0
29,941,0.55,1.0
29,1363,0.6,2.0
29,1396,0.8,6.0
29,1846,0.85,7.0
29,2755,0.45,-1.0
29,3204,0.6,2.0
29,3744,1.0,10.0
29,4385,0.55,1.0
32,1201,0.55,1.0
32,4197,0.55,1.0
32,2625,0.55,1.0
35,65,0.575,1.5
35,69,0.575,1.5
35,70,0.55,1.0
35,79,0.55,1.0
35,110,0.6,2.0
35,246,0.55,1.0
35,248,0.6,2.0
35,267,0.55,1.0
35,251,0.55,1.0
35,322,0.55,1.0
35,143,0.65,3.0
35,374,0.55,1.0
35,353,0.55,1.0
35,464,0.55,1.0
35,458,0.55,1.0
35,472,0.45,-1.0
35,387,0.55,1.0
35,390,0.6,2.0
35,836,0.55,1.0
35,838,0.575,1.5
35,862,0.55,1.0
35,795,0.55,1.0
35,894,0.55,1.0
35,975,0.55,1.0
35,976,0.575,1.5
35,950,0.55,1.0
35,1136,0.55,1.0
35,1137,0.55,1.0
35,1112,0.55,1.0
35,945,0.625,2.5
35,923,0.55,1.0
35,1090,0.6,2.0
35,1294,0.55,1.0
35,1295,0.55,1.0
35,380,0.55,1.0
35,1305,0.55,1.0
35,1314,0.55,1.0
35,1299,0.55,1.0
35,1337,0.55,1.0
35,1328,0.55,1.0
35,1268,0.55,1.0
35,664,0.575,1.5
35,1361,0.55,1.0
35,1362,0.55,1.0
35,1382,0.55,1.0
35,1393,0.45,-1.0
35,1405,0.55,1.0
35,1406,0.55,1.0
35,186,0.6,2.0
35,1414,0.55,1.0
35,528,0.625,2.5
35,729,0.55,1.0
35,1432,0.55,1.0
35,1434,0.55,1.0
35,1426,0.55,1.0
35,1338,0.55,1.0
35,1440,0.55,1.0
35,1356,0.55,1.0
35,1445,0.55,1.0
35,1441,0.55,1.0
35,1439,0.55,1.0
35,56,0.6,2.0
35,1447,0.55,1.0
35,1417,0.55,1.0
35,1446,0.55,1.0
35,1450,0.55,1.0
35,1451,0.625,2.5
35,1452,0.55,1.0
35,1217,0.725,4.5
35,775,0.675,3.5
35,1459,0.55,1.0
35,1460,0.55,1.0
35,1474,0.55,1.0
35,1463,0.55,1.0
35,1478,0.55,1.0
35,705,0.55,1.0
35,1482,0.55,1.0
35,1483,0.55,1.0
35,1484,0.575,1.5
35,823,0.55,1.0
35,280,0.55,1.0
35,1486,0.55,1.0
35,1288,0.55,1.0
35,1437,1.0,10.0
35,1497,0.55,1.0
35,1498,0.55,1.0
35,1505,0.55,1.0
35,1506,0.55,1.0
35,1469,0.55,1.0
35,1517,0.55,1.0
35,350,0.575,1.5
35,1523,0.55,1.0
35,592,0.575,1.5
35,1533,0.55,1.0
35,1534,0.55,1.0
35,1525,0.55,1.0
35,1352,0.6,2.0
35,1539,0.575,1.5
35,1540,0.55,1.0
35,1547,0.55,1.0
35,1548,0.55,1.0
35,1544,0.55,1.0
35,1552,0.55,1.0
35,1558,0.55,1.0
35,1557,0.55,1.0
35,1396,0.6,2.0
35,1560,0.55,1.0
35,1561,0.55,1.0
35,1383,0.575,1.5
35,1581,0.55,1.0
35,873,0.55,1.0
35,1593,0.55,1.0
35,1594,0.55,1.0
35,1601,0.55,1.0
35,1492,0.575,1.5
35,1613,0.55,1.0
35,1597,0.55,1.0
35,1615,0.6,2.0
35,1515,0.675,3.5
35,1618,0.55,1.0
35,1348,0.6,2.0
35,1627,0.55,1.0
35,1625,0.55,1.0
35,1640,0.575,1.5
35,1644,0.65,3.0
35,1651,0.55,1.0
35,1654,0.55,1.0
35,1655,0.55,1.0
35,1664,0.55,1.0
35,1672,0.55,1.0
35,1657,0.55,1.0
35,1649,0.55,1.0
35,1678,0.55,1.0
35,1691,0.55,1.0
35,1694,0.55,1.0
35,1629,0.6,2.0
35,1699,0.55,1.0
35,1702,0.6,2.0
35,1709,0.55,1.0
35,1721,0.55,1.0
35,1724,0.55,1.0
35,1732,0.55,1.0
35,1733,0.55,1.0
35,1734,0.55,1.0
35,1741,0.575,1.5
35,1755,0.55,1.0
35,1784,0.575,1.5
35,1786,0.55,1.0
35,1796,0.55,1.0
35,1788,0.55,1.0
35,1795,0.575,1.5
35,1797,0.55,1.0
35,1800,0.55,1.0
35,1386,0.6,2.0
35,1806,0.55,1.0
35,1095,0.55,1.0
35,1812,0.55,1.0
35,1808,0.55,1.0
35,1823,0.575,1.5
35,545,0.7,4.0
35,1834,0.55,1.0
35,1836,0.55,1.0
35,1857,0.55,1.0
35,1838,0.55,1.0
35,1869,0.55,1.0
35,1879,0.55,1.0
35,1894,0.55,1.0
35,1884,0.55,1.0
35,1900,0.55,1.0
35,1281,0.55,1.0
35,1926,0.55,1.0
35,1916,0.575,1.5
35,1918,0.55,1.0
35,1928,0.575,1.5
35,1933,0.55,1.0
35,1951,0.55,1.0
35,1957,0.55,1.0
35,1958,0.675,3.5
35,1959,0.55,1.0
35,1960,0.55,1.0
35,1944,0.55,1.0
35,1964,0.575,1.5
35,1907,0.6,2.0
35,1977,0.55,1.0
35,1912,0.675,3.5
35,1970,0.55,1.0
35,1978,0.55,1.0
35,1983,0.55,1.0
35,1653,0.55,1.0
35,1898,0.675,3.5
35,1981,0.55,1.0
35,2005,0.55,1.0
35,1993,0.55,1.0
35,1973,0.55,1.0
35,2004,0.6,2.0
35,2025,0.55,1.0
35,2029,0.55,1.0
35,2039,0.55,1.0
35,2065,0.45,-1.0
35,2070,0.55,1.0
35,2074,0.55,1.0
35,2087,0.775,5.5
35,2109,0.55,1.0
35,2052,0.55,1.0
35,2129,0.55,1.0
35,2117,0.55,1.0
35,1832,0.55,1.0
35,2170,0.55,1.0
35,2121,0.575,1.5
35,1044,0.55,1.0
35,2172,0.575,1.5
35,2177,0.55,1.0
35,2190,0.55,1.0
35,2191,0.55,1.0
35,2192,0.55,1.0
35,2215,0.55,1.0
35,1720,0.55,1.0
35,2141,0.55,1.0
35,2247,0.55,1.0
35,2248,0.55,1.0
35,2264,0.55,1.0
35,2302,0.6,2.0
35,2314,0.55,1.0
35,2299,0.55,1.0
35,1201,0.7,4.0
35,2334,0.55,1.0
35,2340,0.575,1.5
35,1562,0.725,4.5
35,2359,0.55,1.0
35,2110,0.575,1.5
35,2378,0.55,1.0
35,2393,0.55,1.0
35,2315,0.55,1.0
35,2398,0.55,1.0
35,2390,0.575,1.5
35,2356,0.575,1.5
35,2408,0.55,1.0
35,2428,0.55,1.0
35,2432,0.55,1.0
35,2433,0.55,1.0
35,2446,0.6,2.0
35,2449,0.55,1.0
35,2450,0.55,1.0
35,492,0.75,5.0
35,2453,0.55,1.0
35,2464,0.55,1.0
35,2481,0.55,1.0
35,2482,0.55,1.0
35,2463,0.55,1.0
35,2495,0.65,3.0
35,2496,0.55,1.0
35,2221,0.55,1.0
35,2506,0.55,1.0
35,2509,0.55,1.0
35,2521,0.55,1.0
35,2527,0.55,1.0
35,2513,0.55,1.0
35,2528,0.55,1.0
35,2531,0.55,1.0
35,2304,0.55,1.0
35,1922,0.55,1.0
35,2547,0.55,1.0
35,2551,0.55,1.0
35,1555,0.55,1.0
35,2558,0.55,1.0
35,2577,0.55,1.0
35,2579,0.55,1.0
35,2589,0.55,1.0
35,2594,0.55,1.0
35,2595,0.55,1.0
35,2596,0.55,1.0
35,2530,0.0,-10.0
35,2613,0.55,1.0
35,2614,0.55,1.0
35,2616,0.775,5.5
35,2538,0.55,1.0
35,2653,0.55,1.0
35,2655,0.55,1.0
35,2194,0.55,1.0
35,2646,0.55,1.0
35,2663,0.55,1.0
35,2118,0.6,2.0
35,2687,0.55,1.0
35,1781,0.85,7.0
35,2658,0.55,1.0
35,2587,0.55,1.0
35,2715,0.55,1.0
35,2726,0.775,5.5
35,1645,0.55,1.0
35,2600,0.55,1.0
35,2769,0.55,1.0
35,2312,0.55,1.0
35,2773,0.55,1.0
35,2647,0.55,1.0
35,2775,0.55,1.0
35,2786,0.775,5.5
35,2791,0.55,1.0
35,2797,0.55,1.0
35,2780,0.55,1.0
35,2803,0.55,1.0
35,2609,0.55,1.0
35,2654,0.7,4.0
35,2789,0.55,1.0
35,2819,0.55,1.0
35,2820,0.55,1.0
35,2818,0.55,1.0
35,2448,0.55,1.0
35,2785,0.6,2.0
35,2379,0.55,1.0
35,2829,0.55,1.0
35,2834,0.55,1.0
35,2388,0.75,5.0
35,2844,0.55,1.0
35,2839,0.55,1.0
35,2872,0.55,1.0
35,2909,0.55,1.0
35,2927,0.55,1.0
35,2947,0.55,1.0
35,2928,0.55,1.0
35,2971,0.55,1.0
35,2972,0.55,1.0
35,2976,0.55,1.0
35,2943,0.575,1.5
35,2983,0.6,2.0
35,2985,0.55,1.0
35,2986,0.55,1.0
35,2989,0.55,1.0
35,2772,0.55,1.0
35,2990,0.55,1.0
35,2725,0.55,1.0
35,2980,0.55,1.0
35,3008,0.55,1.0
35,3006,0.55,1.0
35,3021,0.55,1.0
35,2183,0.675,3.5
35,1897,0.75,5.0
35,3028,0.55,1.0
35,415,0.55,1.0
35,3041,0.55,1.0
35,3051,0.55,1.0
35,3053,0.625,2.5
35,1462,0.55,1.0
35,3064,0.575,1.5
35,149,0.65,3.0
35,2963,0.55,1.0
35,3067,0.55,1.0
35,2563,0.55,1.0
35,3095,0.55,1.0
35,3106,0.55,1.0
35,3110,0.55,1.0
35,2777,0.55,1.0
35,3117,0.55,1.0
35,3118,0.55,1.0
35,3124,0.55,1.0
35,3128,0.55,1.0
35,3105,0.55,1.0
35,2476,0.55,1.0
35,3107,0.55,1.0
35,3137,0.55,1.0
35,3155,0.55,1.0
35,3113,0.6,2.0
35,3156,0.55,1.0
35,3176,0.55,1.0
35,3175,0.55,1.0
35,3163,0.55,1.0
35,3177,0.55,1.0
35,3178,0.55,1.0
35,3179,0.55,1.0
35,2710,0.55,1.0
35,3199,0.55,1.0
35,3200,0.55,1.0
35,2526,0.675,3.5
35,3211,0.55,1.0
35,3212,0.55,1.0
35,3213,0.55,1.0
35,3214,0.55,1.0
35,3228,0.55,1.0
35,3227,0.55,1.0
35,3266,0.55,1.0
35,3283,0.55,1.0
35,3284,0.55,1.0
35,3270,0.55,1.0
35,3269,0.55,1.0
35,3274,0.55,1.0
35,436,0.6,2.0
35,3304,0.55,1.0
35,3305,0.55,1.0
35,3324,0.55,1.0
35,3325,0.55,1.0
35,3209,0.625,2.5
35,3334,0.55,1.0
35,3362,0.55,1.0
35,3363,0.55,1.0
35,3364,0.55,1.0
35,3236,0.725,4.5
35,3393,0.55,1.0
35,3296,0.575,1.5
35,3385,0.55,1.0
35,3407,0.55,1.0
35,2899,0.625,2.5
35,3413,0.6,2.0
35,2767,0.8,6.0
35,3424,0.55,1.0
35,3426,0.55,1.0
35,3316,0.65,3.0
35,2484,0.7,4.0
35,2784,0.55,1.0
35,3170,0.6,2.0
35,3412,0.55,1.0
35,3435,0.55,1.0
35,3446,0.55,1.0
35,3447,0.55,1.0
35,2333,0.55,1.0
35,3448,0.55,1.0
35,3457,0.55,1.0
35,3458,0.55,1.0
35,3480,0.55,1.0
35,3465,0.55,1.0
35,3453,0.55,1.0
35,3486,0.55,1.0
35,3489,0.775,5.5
35,3328,0.575,1.5
35,3507,0.55,1.0
35,3508,0.55,1.0
35,3405,0.65,3.0
35,3494,0.575,1.5
35,3506,0.55,1.0
35,3515,0.575,1.5
35,3532,0.55,1.0
35,3533,0.575,1.5
35,3536,0.55,1.0
35,3300,0.65,3.0
35,3587,0.55,1.0
35,3594,0.55,1.0
35,2763,0.675,3.5
35,3606,0.55,1.0
35,3614,0.55,1.0
35,3615,0.775,5.5
35,3616,0.55,1.0
35,3617,0.55,1.0
35,3618,0.55,1.0
35,3588,0.55,1.0
35,3631,0.55,1.0
35,3632,0.55,1.0
35,3633,0.55,1.0
35,3634,0.55,1.0
35,3635,0.55,1.0
35,3648,0.55,1.0
35,3666,0.55,1.0
35,1113,0.6,2.0
35,3577,0.625,2.5
35,3690,0.55,1.0
35,3691,0.55,1.0
35,3692,0.55,1.0
35,3693,0.55,1.0
35,3208,0.625,2.5
35,3717,0.55,1.0
35,3663,0.55,1.0
35,3718,0.55,1.0
35,2431,0.625,2.5
35,3677,0.575,1.5
35,3696,0.575,1.5
35,3739,0.55,1.0
35,3740,0.55,1.0
35,3741,0.55,1.0
35,3720,0.55,1.0
35,3742,0.55,1.0
35,3750,0.575,1.5
35,3754,0.55,1.0
35,3735,0.55,1.0
35,3773,0.55,1.0
35,3774,0.55,1.0
35,3805,0.55,1.0
35,3758,0.55,1.0
35,3767,0.55,1.0
35,3803,0.55,1.0
35,3811,0.55,1.0
35,3818,0.55,1.0
35,3819,0.575,1.5
35,3808,0.55,1.0
35,3382,0.55,1.0
35,3835,0.55,1.0
35,3836,0.55,1.0
35,3839,0.55,1.0
35,3828,0.55,1.0
35,3860,0.55,1.0
35,3890,0.625,2.5
35,3906,0.55,1.0
35,3002,0.55,1.0
35,3907,0.55,1.0
35,3908,0.55,1.0
35,3862,0.575,1.5
35,3979,0.55,1.0
35,1675,0.6,2.0
35,3952,0.55,1.0
35,4002,0.775,5.5
35,4049,0.55,1.0
35,4011,0.575,1.5
35,4063,0.55,1.0
35,3991,0.55,1.0
35,4064,0.55,1.0
35,4066,0.55,1.0
35,4067,0.575,1.5
35,4079,0.55,1.0
35,4032,0.55,1.0
35,4080,0.55,1.0
35,4093,0.55,1.0
35,4102,0.575,1.5
35,3920,0.325,-3.5
35,4117,0.55,1.0
35,4127,0.55,1.0
35,4090,0.55,1.0
35,1453,0.55,1.0
35,3102,0.625,2.5
35,4216,0.55,1.0
35,4113,0.55,1.0
35,3916,0.55,1.0
35,4221,0.55,1.0
35,4206,0.55,1.0
35,4210,0.55,1.0
35,4251,0.45,-1.0
35,872,0.65,3.0
35,4283,0.55,1.0
35,4294,0.55,1.0
35,4300,0.575,1.5
35,4017,0.7,4.0
35,4320,0.55,1.0
35,4274,0.55,1.0
35,4343,0.6,2.0
35,4349,0.55,1.0
35,2313,0.575,1.5
35,4360,0.55,1.0
35,4231,0.55,1.0
35,4364,0.55,1.0
35,4373,0.55,1.0
35,4381,0.575,1.5
35,2470,0.75,5.0
35,4435,0.55,1.0
35,4334,0.55,1.0
35,4219,0.55,1.0
35,4436,0.55,1.0
35,4446,0.6,2.0
35,905,0.725,4.5
35,4457,0.55,1.0
35,3526,0.575,1.5
35,3414,0.55,1.0
35,3242,0.55,1.0
35,4482,0.55,1.0
35,4434,0.65,3.0
35,3743,0.7,4.0
35,4498,0.55,1.0
35,4424,0.575,1.5
35,4487,0.55,1.0
35,4217,0.575,1.5
35,4542,0.55,1.0
35,4499,0.55,1.0
35,4553,0.55,1.0
35,4555,0.55,1.0
35,1998,0.575,1.5
35,4612,0.775,5.5
35,4518,0.55,1.0
35,3806,0.55,1.0
35,4601,0.55,1.0
35,4606,0.6,2.0
35,4640,0.575,1.5
35,4641,0.55,1.0
35,4671,0.55,1.0
35,4674,0.55,1.0
35,3578,0.575,1.5
35,3425,0.75,5.0
35,2413,0.6,2.0
35,4771,0.55,1.0
35,4772,0.55,1.0
35,4767,0.55,1.0
35,4790,0.55,1.0
35,4799,0.55,1.0
35,4511,0.55,1.0
35,4461,0.65,3.0
35,4820,0.55,1.0
35,4821,0.55,1.0
35,4787,0.575,1.5
35,4554,0.75,5.0
35,4826,0.55,1.0
35,4837,0.6,2.0
35,4838,0.575,1.5
35,4854,0.55,1.0
35,3172,0.6,2.0
35,4859,0.55,1.0
35,4864,0.65,3.0
35,4865,0.6,2.0
35,2691,0.55,1.0
35,4877,0.55,1.0
35,4878,0.575,1.5
35,4822,0.55,1.0
35,4861,0.55,1.0
35,4559,0.675,3.5
35,4895,0.725,4.5
35,4562,0.575,1.5
35,4889,0.65,3.0
35,4972,0.55,1.0
35,4973,0.55,1.0
35,900,0.575,1.5
35,4942,0.6,2.0
35,5018,0.55,1.0
35,5019,0.55,1.0
35,5024,0.65,3.0
35,3989,0.55,1.0
35,550,0.55,1.0
35,5020,0.55,1.0
35,5013,0.65,3.0
35,4709,0.55,1.0
35,5043,0.55,1.0
35,5044,0.55,1.0
35,5045,0.55,1.0
35,4463,0.55,1.0
35,5073,0.55,1.0
35,5090,0.55,1.0
35,5091,0.575,1.5
35,5056,0.55,1.0
35,4516,0.575,1.5
35,5095,0.55,1.0
35,5131,0.55,1.0
35,5134,0.65,3.0
35,5135,0.55,1.0
35,5136,0.55,1.0
35,5137,0.55,1.0
35,3040,0.575,1.5
35,5140,0.55,1.0
35,5141,0.55,1.0
35,5155,0.55,1.0
35,5156,0.6,2.0
35,5211,0.55,1.0
35,5220,0.45,-1.0
35,5229,0.55,1.0
35,5247,0.55,1.0
35,5248,0.55,1.0
35,5236,0.55,1.0
35,1765,0.575,1.5
35,5256,0.55,1.0
35,5265,0.65,3.0
35,5227,0.55,1.0
35,5274,0.55,1.0
35,5275,0.55,1.0
35,5294,0.575,1.5
35,1245,0.575,1.5
35,5351,0.55,1.0
35,5352,0.55,1.0
35,1528,0.6,2.0
35,5255,0.6,2.0
35,1394,0.55,1.0
35,5412,0.75,5.0
35,5468,0.55,1.0
35,4642,0.575,1.5
35,5474,0.55,1.0
35,5475,0.55,1.0
35,5492,0.55,1.0
35,1648,0.55,1.0
35,5502,0.55,1.0
35,5503,0.55,1.0
35,5537,0.55,1.0
35,5538,0.55,1.0
35,5566,0.55,1.0
35,5567,0.55,1.0
35,4515,0.625,2.5
35,3878,0.575,1.5
35,5579,0.55,1.0
35,5581,0.55,1.0
35,5592,0.55,1.0
35,5600,0.6,2.0
35,5614,0.55,1.0
35,3772,0.6,2.0
35,5619,0.7,4.0
35,5596,0.55,1.0
35,1971,0.55,1.0
35,5554,0.0,-10.0
35,4136,0.55,1.0
35,5652,0.55,1.0
35,5653,0.55,1.0
35,5703,0.55,1.0
35,5711,0.55,1.0
35,4264,0.6,2.0
35,5755,0.55,1.0
35,5756,0.55,1.0
35,3427,0.7,4.0
35,5702,0.575,1.5
35,5689,0.55,1.0
35,5792,0.65,3.0
35,5433,0.775,5.5
35,5777,0.55,1.0
35,5793,0.725,4.5
35,2483,0.625,2.5
35,5815,0.55,1.0
35,3285,0.55,1.0
35,5816,0.55,1.0
35,5832,0.575,1.5
35,104,0.65,3.0
35,5605,0.55,1.0
35,5843,0.55,1.0
35,5825,0.6,2.0
35,5831,0.65,3.0
35,5854,0.55,1.0
35,5855,0.55,1.0
35,96,0.55,1.0
35,4521,0.725,4.5
35,1938,0.725,4.5
35,5852,0.55,1.0
35,5867,0.55,1.0
35,5868,0.55,1.0
35,5878,0.55,1.0
35,4924,0.6,2.0
35,5881,0.55,1.0
35,5885,0.55,1.0
35,5891,0.55,1.0
35,5892,0.575,1.5
35,5801,0.275,-4.5
35,5894,0.55,1.0
35,2498,0.55,1.0
35,5886,0.6,2.0
35,5897,0.55,1.0
35,5890,0.775,5.5
35,5903,0.55,1.0
35,4291,0.55,1.0
35,5919,0.55,1.0
35,1052,0.55,1.0
35,2132,0.55,1.0
35,5924,0.55,1.0
35,5920,0.575,1.5
35,5926,0.55,1.0
35,5927,0.55,1.0
35,5931,0.55,1.0
35,5932,0.55,1.0
35,5933,0.55,1.0
35,5934,0.55,1.0
35,4852,0.55,1.0
35,2252,0.75,5.0
35,5939,0.55,1.0
35,5921,0.55,1.0
35,33,0.675,3.5
35,5948,0.55,1.0
35,5928,0.55,1.0
35,5953,0.55,1.0
35,5964,0.55,1.0
35,5979,0.55,1.0
35,5980,0.55,1.0
35,5981,0.55,1.0
35,5983,0.6,2.0
35,3479,0.65,3.0
35,3804,0.55,1.0
35,2067,0.55,1.0
35,5995,0.55,1.0
35,5992,0.55,1.0
35,5997,0.55,1.0
35,5998,0.55,1.0
35,3992,0.6,2.0
35,5993,0.275,-4.5
35,6004,0.55,1.0
35,6005,0.55,1.0
35,36,0.6,2.0
35,95,0.55,1.0
35,115,0.65,3.0
35,371,0.6,2.0
35,1030,0.6,2.0
35,1317,0.65,3.0
35,1605,0.55,1.0
35,1814,0.55,1.0
35,1921,0.8,6.0
35,2089,0.6,2.0
35,2296,0.55,1.0
35,2723,0.55,1.0
35,2982,0.6,2.0
35,3037,0.55,1.0
35,3129,0.55,1.0
35,3504,1.0,10.0
35,3514,0.75,5.0
35,3988,0.6,2.0
35,4065,0.55,1.0
35,4361,0.55,1.0
35,4644,0.55,1.0
35,4645,0.55,1.0
35,4844,0.55,1.0
35,4883,0.55,1.0
35,4983,0.75,5.0
35,5449,0.55,1.0
35,5501,0.55,1.0
35,5553,0.55,1.0
35,5700,0.55,1.0
35,5717,1.0,10.0
35,5783,0.55,1.0
36,37,0.55,1.0
36,46,0.55,1.0
36,41,0.6,2.0
36,78,0.6,2.0
36,500,0.55,1.0
36,88,0.65,3.0
36,678,0.55,1.0
36,202,0.65,3.0
36,838,0.55,1.0
36,1228,0.55,1.0
36,239,0.6,2.0
36,1442,0.55,1.0
36,1444,0.575,1.5
36,1217,0.55,1.0
36,1748,0.55,1.0
36,1745,0.6,2.0
36,1615,0.55,1.0
36,1761,0.625,2.5
36,1562,0.6,2.0
36,1556,0.575,1.5
36,1821,0.55,1.0
36,1774,0.75,5.0
36,390,0.575,1.5
36,1831,0.55,1.0
36,1835,0.55,1.0
36,1893,0.6,2.0
36,1844,0.65,3.0
36,2043,0.55,1.0
36,492,0.6,2.0
36,3450,0.75,5.0
36,3593,0.55,1.0
36,1653,0.55,1.0
37,44,0.55,1.0
37,219,0.6,2.0
37,301,0.55,1.0
37,93,0.6,2.0
37,239,0.55,1.0
37,141,0.6,2.0
37,77,0.55,1.0
37,811,0.55,1.0
37,680,0.625,2.5
37,1334,0.55,1.0
37,1383,0.55,1.0
37,3018,0.55,1.0
44,39,0.55,1.0
44,1383,0.0,-10.0
39,45,0.575,1.5
39,69,0.6,2.0
39,109,0.55,1.0
39,114,0.55,1.0
39,149,0.7,4.0
39,239,0.55,1.0
39,143,0.6,2.0
39,308,0.65,3.0
39,298,0.65,3.0
39,167,0.9,8.0
39,223,0.9,8.0
39,245,0.9,8.0
39,627,0.575,1.5
39,842,0.55,1.0
39,787,0.275,-4.5
39,415,0.9,8.0
39,1352,0.6,2.0
39,1217,0.8,6.0
39,77,0.65,3.0
39,115,0.55,1.0
45,53,0.6,2.0
45,54,0.6,2.0
45,171,0.6,2.0
45,176,0.6,2.0
45,313,0.775,5.5
45,315,0.55,1.0
45,318,0.55,1.0
45,435,0.55,1.0
45,62,0.75,5.0
45,225,0.55,1.0
45,688,0.7,4.0
19,64,0.65,3.0
19,325,0.55,1.0
19,546,0.575,1.5
19,735,0.55,1.0
19,904,0.55,1.0
19,667,0.575,1.5
19,3029,0.55,1.0
19,3744,0.0,-10.0
51,451,1.0,10.0
51,453,0.55,1.0
51,404,0.55,1.0
51,384,0.75,5.0
51,538,0.575,1.5
51,3598,0.6,2.0
51,4172,0.55,1.0
51,5257,0.55,1.0
51,5103,0.65,3.0
51,1508,0.55,1.0
51,33,0.55,1.0
51,3040,0.6,2.0
51,4515,0.55,1.0
51,4251,0.55,1.0
51,96,0.6,2.0
51,5866,0.55,1.0
51,2045,0.55,1.0
51,104,0.55,1.0
51,4304,0.55,1.0
51,5948,0.55,1.0
51,5227,0.75,5.0
51,5921,0.55,1.0
51,5936,0.8,6.0
51,3451,0.6,2.0
51,2252,0.55,1.0
51,3583,0.55,1.0
51,5712,0.55,1.0
51,5983,0.55,1.0
51,1052,0.55,1.0
54,62,0.6,2.0
54,129,0.55,1.0
41,75,0.575,1.5
41,60,0.55,1.0
41,83,0.55,1.0
41,104,0.55,1.0
41,86,0.55,1.0
41,89,0.55,1.0
41,70,0.55,1.0
41,105,0.55,1.0
41,110,0.55,1.0
41,68,0.55,1.0
41,64,0.55,1.0
41,137,0.55,1.0
41,140,0.55,1.0
41,148,0.55,1.0
41,147,0.55,1.0
41,157,0.55,1.0
41,132,0.55,1.0
41,163,0.55,1.0
41,162,0.55,1.0
41,167,0.55,1.0
41,168,0.55,1.0
41,174,0.55,1.0
41,141,0.55,1.0
41,233,0.6,2.0
41,357,0.6,2.0
41,257,0.65,3.0
41,372,0.55,1.0
41,265,0.55,1.0
41,201,0.55,1.0
41,859,0.55,1.0
41,1415,0.55,1.0
41,1422,0.55,1.0
41,1400,0.55,1.0
41,1436,0.55,1.0
41,1319,0.55,1.0
41,729,0.55,1.0
41,1352,0.6,2.0
41,1384,0.55,1.0
41,1377,0.6,2.0
41,777,0.6,2.0
41,1217,0.55,1.0
41,1477,0.55,1.0
41,1490,0.675,3.5
41,1500,0.55,1.0
41,1507,0.55,1.0
41,718,0.575,1.5
41,1512,0.6,2.0
41,1396,0.6,2.0
41,1585,0.55,1.0
41,1348,0.55,1.0
41,1386,0.825,6.5
41,1633,0.55,1.0
41,1566,0.65,3.0
41,304,0.55,1.0
41,1591,0.55,1.0
41,1562,0.625,2.5
41,537,0.55,1.0
41,1885,0.6,2.0
41,1053,0.7,4.0
41,1317,0.625,2.5
41,2041,0.55,1.0
41,540,0.55,1.0
41,202,0.625,2.5
41,2089,0.55,1.0
41,2455,0.55,1.0
41,1018,0.55,1.0
41,1810,0.55,1.0
41,2805,0.55,1.0
41,3598,0.6,2.0
41,2063,0.55,1.0
41,3274,0.55,1.0
41,1800,0.55,1.0
41,3285,0.55,1.0
41,2028,0.625,2.5
41,2642,0.55,1.0
41,3316,0.55,1.0
41,2388,0.55,1.0
41,2110,0.575,1.5
41,3421,0.55,1.0
41,3463,0.55,1.0
41,1316,0.65,3.0
41,3442,0.55,1.0
41,3476,0.575,1.5
41,3107,0.6,2.0
41,2742,0.55,1.0
41,4599,0.55,1.0
41,4635,0.55,1.0
41,4197,0.6,2.0
41,4360,0.55,1.0
41,1731,0.55,1.0
41,3828,0.575,1.5
41,5974,0.575,1.5
41,4291,0.6,2.0
41,1052,0.575,1.5
41,150,0.55,1.0
41,1383,0.55,1.0
57,110,0.55,1.0
57,401,0.55,1.0
57,144,0.55,1.0
57,537,0.6,2.0
57,522,0.55,1.0
57,697,0.575,1.5
57,1566,0.65,3.0
57,1921,0.55,1.0
57,1923,0.55,1.0
57,1317,0.575,1.5
57,2053,0.6,2.0
57,1508,0.55,1.0
57,1386,0.575,1.5
57,228,0.725,4.5
57,2411,0.575,1.5
57,1316,0.65,3.0
57,1201,0.8,6.0
57,2452,0.55,1.0
57,2593,0.575,1.5
57,2778,0.575,1.5
57,2812,0.675,3.5
57,1565,0.75,5.0
57,64,0.7,4.0
57,2214,0.55,1.0
57,2859,0.55,1.0
57,1396,0.675,3.5
57,1245,0.575,1.5
57,1403,0.55,1.0
57,33,0.55,1.0
57,2388,0.575,1.5
57,4214,0.55,1.0
57,3465,0.65,3.0
57,353,0.6,2.0
57,550,0.6,2.0
57,2397,0.575,1.5
57,1899,0.65,3.0
57,3837,0.625,2.5
57,2028,0.275,-4.5
57,1363,0.85,7.0
57,4611,0.55,1.0
